PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Deck,FamilySize,FsizeD,NameLength,NlengthD,Title,TicketNumber
741,1,1,"Hawksford, Mr. Walter James",1,1.3250203745177995,0,0,16988,-0.04438103794142434,D45,2,3,1,1,27,2,2,16988.0
742,0,1,"Cavendish, Mr. Tyrell William",1,0.4569999715764027,1,0,19877,0.9391984311231651,C46,2,2,2,2,29,2,2,19877.0
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",0,-0.6336377721566364,2,2,PC 17608,4.634416897040849,B57 B59 B63 B66,0,1,5,0,37,2,1,17608.0
744,0,3,"McNamee, Mr. Neal",1,-0.4155102234100285,1,0,376566,-0.32425318983493084,,2,8,2,2,17,3,2,376566.0
745,1,3,"Stranden, Mr. Juho",1,0.09345405699872303,0,0,STON/O 2. 3101288,-0.4888542575852486,,2,8,1,1,18,3,2,3101288.0
746,0,1,"Crosby, Capt. Edward Gifford",1,2.9291121907046245,1,1,WE/P 5735,0.7811411367084872,B22,2,1,3,2,28,2,4,5735.0
747,0,3,"Abbott, Mr. Rossmore Edward",1,-0.997183686734316,1,1,C.A. 2673,-0.24069423801061057,,2,8,3,2,27,2,2,2673.0
748,1,2,"Sinkkonen, Miss. Anna",0,0.020744874083187096,0,0,250648,-0.3866707201133388,,2,8,1,1,21,2,1,250648.0
749,0,1,"Marvin, Mr. Daniel Warner",1,-0.7790561379877082,1,0,113773,0.4207302360686478,D30,2,3,2,2,25,2,2,113773.0
750,0,3,"Connaghton, Mr. Michael",1,0.09345405699872303,0,0,335097,-0.49237782784290063,,1,8,1,1,23,2,2,335097.0
751,1,2,"Wells, Miss. Joan",0,-1.8696938817207471,1,1,29103,-0.18532384824750675,,2,8,3,2,17,3,1,29103.0
752,1,3,"Moor, Master. Meier",1,-1.7242755158896752,0,1,392096,-0.397241430886295,E121,2,4,2,2,19,3,0,392096.0
753,0,3,"Vande Velde, Mr. Johannes Joseph",1,0.23887242282979493,0,0,345780,-0.45714212526638004,,2,8,1,1,32,2,2,345780.0
754,0,3,"Jonkoff, Mr. Lalio",1,-0.4882194063255645,0,0,349204,-0.4894421904510968,,2,8,1,1,18,3,2,349204.0
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",0,1.3295101665628342,1,2,220845,0.6603330135889879,,2,8,4,2,32,2,3,220845.0
756,1,2,"Hamalainen, Master. Viljo",1,-2.111815460829482,1,1,250649,-0.35646868933346404,,2,8,3,2,25,2,0,250649.0
757,0,3,"Carlsson, Mr. August Sigfrid",1,-0.12467349174788478,0,0,350042,-0.49145565916975514,,2,8,1,1,28,2,2,350042.0
758,0,2,"Bailey, Mr. Percy Andrew",1,-0.8517653209032442,0,0,29108,-0.41687275089321363,,2,8,1,1,24,2,2,29108.0
759,0,3,"Theobald, Mr. Thomas Leonard",1,0.31158160574533084,0,0,363294,-0.4863374216869257,,2,8,1,1,28,2,2,363294.0
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0.23887242282979493,0,0,110152,1.093228788100527,B77,2,1,1,1,56,0,4,110152.0
761,0,3,"Garfirth, Mr. John",1,-0.038240450557041526,0,0,358585,-0.35646868933346404,,2,8,1,1,18,3,2,358585.0
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",1,0.8205458861540824,0,0,SOTON/O2 3101272,-0.5049620073345151,,2,8,1,1,30,2,2,3101272.0
763,1,3,"Barah, Mr. Hanna Assi",1,-0.7063469550721723,0,0,2663,-0.5028639729296732,,0,8,1,1,21,2,2,2663.0
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",0,0.4569999715764027,1,2,113760,1.7677408088510642,B96 B98,2,1,4,2,41,0,3,113760.0
765,0,3,"Eklund, Mr. Hans Linus",1,-0.997183686734316,0,0,347074,-0.4918744606632361,,2,8,1,1,22,2,2,347074.0
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",0,1.5476377153094418,1,0,13502,0.921244330558889,D11,2,3,2,2,36,2,3,13502.0
767,0,1,"Brewe, Dr. Arthur Jackson",1,1.0111893637586178,0,0,112379,0.1489119590497745,,0,8,1,1,25,2,4,112379.0
768,0,3,"Mangan, Miss. Mary",0,0.057099465540955054,0,0,364850,-0.49237782784290063,,1,8,1,1,18,3,1,364850.0
769,0,3,"Moran, Mr. Daniel J",1,0.17139830108417778,1,0,371110,-0.1621689579829361,,1,8,2,2,19,3,2,371110.0
770,0,3,"Gronnestad, Mr. Daniel Danielsen",1,0.166163239914259,0,0,8471,-0.4800453319411184,,2,8,1,1,32,2,2,8471.0
771,0,3,"Lievens, Mr. Rene Aime",1,-0.4155102234100285,0,0,345781,-0.45714212526638004,,2,8,1,1,22,2,2,345781.0
772,0,3,"Jensen, Mr. Niels Peder",1,1.3295101665628342,0,0,350047,-0.4902797934380587,,2,8,1,1,23,2,2,350047.0
773,0,2,"Mack, Mrs. (Mary)",0,1.9838928128026574,0,0,S.O./P.P. 3,-0.43700743807979686,E77,2,4,1,1,17,3,3,112379.0
774,0,3,"Elias, Mr. Dibo",1,-0.014609966109492131,0,0,2674,-0.5029485386158568,,0,8,1,1,15,3,2,2674.0
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",0,1.7657652640560497,1,3,29105,-0.18532384824750675,,2,8,5,0,37,2,3,29105.0
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",1,-0.8517653209032442,0,0,347078,-0.49237782784290063,,2,8,1,1,39,2,2,347078.0
777,0,3,"Tobin, Mr. Roger",1,0.8720239876582817,0,0,383121,-0.49237782784290063,F38,1,5,1,1,16,3,2,383121.0
778,1,3,"Emanuel, Miss. Virginia Ethel",0,-1.7969846988052112,0,0,364516,-0.397241430886295,,2,8,1,1,29,2,1,364516.0
779,0,3,"Kilgannon, Mr. Thomas J",1,-0.03869488295026347,0,0,36865,-0.4926295114327329,,1,8,1,1,23,2,2,36865.0
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0,0.9659642519851542,0,1,24160,3.6067927997556075,B3,2,1,2,2,53,0,3,24160.0
781,1,3,"Ayoub, Miss. Banoura",0,-1.2153112354809237,0,0,2687,-0.5028639729296732,,0,8,1,1,20,3,1,2687.0
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,-0.92447450381878,1,0,17474,0.49925551609632224,B20,2,1,2,2,41,0,3,17474.0
783,0,1,"Long, Mr. Milton Clyde",1,-0.05196430883234885,0,0,113501,-0.04438103794142434,D6,2,3,1,1,22,2,2,113501.0
784,0,3,"Johnston, Mr. Andrew G",1,-0.24662496879296747,1,2,W./C. 6607,-0.17626323901354432,,2,8,4,2,22,2,2,6607.0
785,0,3,"Ali, Mr. William",1,-0.3428010404944926,0,0,SOTON/O.Q. 3101312,-0.5064721088735089,,2,8,1,1,16,3,2,3101312.0
786,0,3,"Harmer, Mr. Abraham (David Lishin)",1,-0.3428010404944926,0,0,374887,-0.5024451714361923,,2,8,1,1,34,2,2,374887.0
787,1,3,"Sjoblom, Miss. Anna Sofia",0,-0.8517653209032442,0,0,3101265,-0.4974960653257301,,2,8,1,1,25,2,1,3101265.0
788,0,3,"Rice, Master. George Hugh",1,-1.5788571500586035,4,1,382652,-0.06199888922968465,,1,8,6,0,25,2,0,382652.0
789,1,3,"Dean, Master. Bertram Vere",1,-2.0878214304673555,1,2,C.A. 2315,-0.23415046467497105,,2,8,4,2,26,2,0,2315.0
790,0,1,"Guggenheim, Mr. Benjamin",1,1.1840918007317622,0,0,PC 17593,0.9462455716384695,B82 B84,0,1,1,1,24,2,2,17593.0
791,0,3,"Keane, Mr. Andrew ""Andy""",1,-0.11962020353525492,0,0,12460,-0.49237782784290063,,1,8,1,1,24,2,2,12460.0
792,0,2,"Gaskell, Mr. Alfred",1,-0.997183686734316,0,0,239865,-0.12491978668775715,,2,8,1,1,19,3,2,239865.0
793,0,3,"Sage, Miss. Stella Anna",0,-0.6458983581257686,8,2,CA. 2343,0.7519458402879414,,2,8,11,0,23,2,1,2343.0
794,0,1,"Hoyt, Mr. William Fisher",1,1.3617566891858743,0,0,PC 17600,-0.030371322596999765,,0,8,1,1,24,2,2,17600.0
795,0,3,"Dantcheff, Mr. Ristiu",1,-0.3428010404944926,0,0,349203,-0.4894421904510968,,2,8,1,1,21,2,2,349203.0
796,0,2,"Otter, Mr. Richard",1,0.6751275203230105,0,0,28213,-0.3866707201133388,,2,8,1,1,18,3,2,28213.0
797,1,1,"Leader, Dr. Alice (Farnham)",0,1.4022193494783701,0,0,17465,-0.1263453225405672,D17,2,3,1,1,27,2,4,17465.0
798,1,3,"Osman, Mrs. Mara",0,0.09345405699872303,0,0,349244,-0.4735861242916626,,2,8,1,1,16,3,3,349244.0
799,0,3,"Ibrahim Shawah, Mr. Yousseff",1,0.020744874083187096,0,0,2685,-0.5028639729296732,,0,8,1,1,28,2,2,2685.0
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0,0.020744874083187096,1,1,345773,-0.1621689579829361,,2,8,3,2,52,0,3,345773.0
801,0,2,"Ponesell, Mr. Martin",1,0.31158160574533084,0,0,250647,-0.3866707201133388,,2,8,1,1,20,3,2,250647.0
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0,0.09345405699872303,1,1,C.A. 31921,-0.11988611489111134,,2,8,3,2,43,0,3,31921.0
803,1,1,"Carter, Master. William Thornton II",1,-1.3607296013119956,1,2,113760,1.7677408088510642,B96 B98,2,1,4,2,35,2,0,113760.0
804,1,3,"Thomas, Master. Assad Alexander",1,-2.129992756558366,0,1,2625,-0.47694056317694733,,0,8,2,2,31,2,0,2625.0
805,1,3,"Hedman, Mr. Oskar Arvid",1,-0.1973826746634207,0,0,347089,-0.5079822104125026,,2,8,1,1,23,2,2,347089.0
806,0,3,"Johansson, Mr. Karl Johan",1,0.09345405699872303,0,0,347063,-0.4918744606632361,,2,8,1,1,25,2,2,347063.0
807,0,1,"Andrews, Mr. Thomas Jr",1,0.6751275203230105,0,0,112050,-0.6484216535389205,A36,2,0,1,1,22,2,2,112050.0
808,0,3,"Pettersson, Miss. Ellen Natalia",0,-0.8517653209032442,0,0,347087,-0.4918744606632361,,2,8,1,1,31,2,1,347087.0
809,0,2,"Meyer, Mr. August",1,0.6751275203230105,0,0,248723,-0.3866707201133388,,2,8,1,1,17,3,2,248723.0
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,0.23887242282979493,1,0,113806,0.4207302360686478,E8,2,4,2,2,46,0,3,113806.0
811,0,3,"Alexander, Mr. William",1,-0.2700918575789567,0,0,3474,-0.4896093083547455,,2,8,1,1,22,2,2,3474.0
812,0,3,"Lester, Mr. James",1,0.6751275203230105,0,0,A/4 48871,-0.1621689579829361,,2,8,1,1,17,3,2,48871.0
813,0,2,"Slemen, Mr. Richard James",1,0.38429078866086674,0,0,28206,-0.43700743807979686,,2,8,1,1,25,2,2,28206.0
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",0,-1.7242755158896752,4,2,347082,-0.01870931177853077,,2,8,7,0,34,2,1,347082.0
815,0,3,"Tomlin, Mr. Ernest Portage",1,0.057099465540955054,0,0,364499,-0.4863374216869257,,2,8,1,1,26,2,2,364499.0
816,0,1,"Fry, Mr. Richard",1,0.9797668785419529,0,0,112058,-0.6484216535389205,B102,2,1,1,1,16,3,2,112058.0
817,0,3,"Heininen, Miss. Wendla Maria",0,-0.4882194063255645,0,0,STON/O2. 3101290,-0.4888542575852486,,2,8,1,1,28,2,1,3101290.0
818,0,2,"Mallet, Mr. Albert",1,0.09345405699872303,1,1,S.C./PARIS 2079,0.09664633805084172,,0,8,3,2,18,3,2,2079.0
819,0,3,"Holm, Mr. John Fredrik Alexander",1,0.9659642519851542,0,0,C 7075,-0.5185529211854588,,2,8,1,1,32,2,2,7075.0
820,0,3,"Skoog, Master. Karl Thorsten",1,-1.4334387842275316,3,2,347088,-0.08666388103324908,,2,8,6,0,28,2,0,347088.0
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",0,1.6203468982249778,1,1,12749,1.2341715984066093,B69,2,1,3,2,50,0,3,12749.0
822,1,3,"Lulic, Mr. Nikola",1,-0.1973826746634207,0,0,315098,-0.47400492578514347,,2,8,1,1,17,3,2,315098.0
823,0,1,"Reuchlin, Jonkheer. John George",1,0.6024183374074746,0,0,19972,-0.6484216535389205,,2,8,1,1,31,2,4,19972.0
824,1,3,"Moor, Mrs. (Beila)",0,-0.1973826746634207,0,1,392096,-0.397241430886295,E121,2,4,2,2,18,3,3,392096.0
825,0,3,"Panula, Master. Urho Abraham",1,-2.0151122475518193,4,1,3101295,0.1506737441786005,,2,8,6,0,28,2,0,3101295.0
826,0,3,"Flynn, Mr. John",1,0.5749463844625545,0,0,368323,-0.5084855775921673,,1,8,1,1,15,3,2,368323.0
827,0,3,"Lam, Mr. Len",1,0.0028909611011746906,0,0,1601,0.48910360681684706,,2,8,1,1,12,3,2,1601.0
828,1,2,"Mallet, Master. Andre",1,-2.0878214304673555,0,2,S.C./PARIS 2079,0.09664633805084172,,0,8,3,2,21,2,0,2079.0
829,1,3,"McCormack, Mr. Thomas Joseph",1,0.44191281612142874,0,0,367228,-0.49237782784290063,,1,8,1,1,28,2,2,367228.0
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",0,2.347438727380337,0,0,113572,0.962353321387736,B28,0,1,1,1,41,0,3,113572.0
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,-1.069892869649852,1,0,2659,-0.3573908580066095,,0,8,2,2,39,2,3,2659.0
832,1,2,"Richards, Master. George Sibley",1,-2.1001819915629967,1,1,29106,-0.2708962687904854,,2,8,3,2,31,2,0,29106.0
833,0,3,"Saad, Mr. Amin",1,-0.09792257153354389,0,0,2671,-0.5028639729296732,,0,8,1,1,14,3,2,2671.0
834,0,3,"Augustsson, Mr. Albert",1,-0.4882194063255645,0,0,347468,-0.4902797934380587,,2,8,1,1,22,2,2,347468.0
835,0,3,"Allum, Mr. Owen George",1,-0.8517653209032442,0,0,2223,-0.48130374989027985,,2,8,1,1,22,2,2,2223.0
836,1,1,"Compton, Miss. Sara Rebecca",0,0.6751275203230105,1,1,PC 17756,1.0259447039291216,E49,0,4,3,2,27,2,1,17756.0
837,0,3,"Pasic, Mr. Jakob",1,-0.6336377721566364,0,0,315097,-0.47400492578514347,,2,8,1,1,16,3,2,315097.0
838,0,3,"Sirota, Mr. Maurice",1,0.13635247491888924,0,0,392092,-0.4863374216869257,,2,8,1,1,19,3,2,392092.0
839,1,3,"Chip, Mr. Chang",1,0.166163239914259,0,0,1601,0.48910360681684706,,2,8,1,1,15,3,2,1601.0
840,1,1,"Marechal, Mr. Pierre",1,1.1788749168575725,0,0,11774,-0.050421444097399314,C47,0,2,1,1,20,3,2,11774.0
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",1,-0.7063469550721723,0,0,SOTON/O2 3101287,-0.4888542575852486,,2,8,1,1,27,2,2,3101287.0
842,0,2,"Mudd, Mr. Thomas Charles",1,-0.997183686734316,0,0,S.O./P.P. 3,-0.43700743807979686,,2,8,1,1,24,2,2,112379.0
843,1,1,"Serepeca, Miss. Augusta",0,0.020744874083187096,0,0,113798,-0.024246350754841123,,0,8,1,1,23,2,1,113798.0
844,0,3,"Lemberopolous, Mr. Peter L",1,0.3479361972030988,0,0,2683,-0.5188046047752911,,0,8,1,1,26,2,2,2683.0
845,0,3,"Culumovic, Mr. Jeso",1,-0.92447450381878,0,0,315090,-0.47400492578514347,,2,8,1,1,19,3,2,315090.0
846,0,3,"Abbing, Mr. Anthony",1,0.8932550690696183,0,0,C.A. 5547,-0.49640476528021726,,2,8,1,1,19,3,2,5547.0
847,0,3,"Sage, Mr. Douglas Bullen",1,-0.8447246483575895,8,2,CA. 2343,0.7519458402879414,,2,8,11,0,24,2,2,2343.0
848,0,3,"Markoff, Mr. Marin",1,0.38429078866086674,0,0,349213,-0.4894421904510968,,0,8,1,1,18,3,2,349213.0
849,0,2,"Harper, Rev. John",1,-0.12467349174788478,0,1,248727,0.016023023618325288,,2,8,2,2,17,3,4,248727.0
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,0.8210184958430335,1,0,17453,1.145663540471827,C92,0,2,2,2,44,0,3,17453.0
851,0,3,"Andersson, Master. Sigvard Harald Elias",1,-1.8696938817207471,4,2,347082,-0.01870931177853077,,2,8,7,0,39,2,0,347082.0
852,0,3,"Svensson, Mr. Johan",1,3.2199489223667683,0,0,347060,-0.4918744606632361,,2,8,1,1,19,3,2,347060.0
853,0,3,"Boulos, Miss. Nourelain",0,-1.5061479671430675,1,1,2678,-0.3414522396297103,,0,8,3,2,23,2,1,2678.0
854,1,1,"Lines, Miss. Mary Conover",0,-0.997183686734316,0,1,PC 17592,0.14488502161245778,D28,2,3,2,2,25,2,1,17592.0
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,1.0386734349006903,1,0,244252,-0.12491978668775715,,2,8,2,2,45,0,3,244252.0
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",0,-0.8517653209032442,0,1,392091,-0.4601623283443675,,2,8,2,2,26,2,3,392091.0
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",0,1.1113826178162263,1,1,36928,2.671117778445337,,2,8,3,2,42,0,3,36928.0
858,1,1,"Daly, Mr. Peter Denis ",1,1.5476377153094418,0,0,113055,-0.11384570873513637,E17,2,4,1,1,22,2,2,113055.0
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",0,-0.4155102234100285,0,3,2666,-0.26066180729354516,,0,8,4,2,37,2,3,2666.0
860,0,3,"Razi, Mr. Raihed",1,0.30247478058515986,0,0,2629,-0.5028639729296732,,0,8,1,1,16,3,2,2629.0
861,0,3,"Hansen, Mr. Claus Peter",1,0.8205458861540824,2,0,350026,-0.36435544630444866,,2,8,3,2,23,2,2,350026.0
862,0,2,"Giles, Mr. Frederick Edward",1,-0.6336377721566364,1,0,28134,-0.41687275089321363,,2,8,2,2,27,2,2,28134.0
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,1.3295101665628342,0,0,17466,-0.1263453225405672,D17,2,3,1,1,51,0,3,17466.0
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",0,-0.8183376376037418,8,2,CA. 2343,0.7519458402879414,,2,8,11,0,33,2,1,2343.0
865,0,2,"Gill, Mr. John William",1,-0.4155102234100285,0,0,233866,-0.3866707201133388,,2,8,1,1,22,2,2,233866.0
866,1,2,"Bystrom, Mrs. (Karolina)",0,0.8932550690696183,0,0,236852,-0.3866707201133388,,2,8,1,1,24,2,3,236852.0
867,1,2,"Duran y More, Miss. Asuncion",0,-0.1973826746634207,1,0,SC/PARIS 2149,-0.3693891181010945,,0,8,2,2,28,2,1,2149.0
868,0,1,"Roebling, Mr. Washington Augustus II",1,0.09345405699872303,0,0,PC 17590,0.3682954836973478,A24,2,0,1,1,36,2,2,17590.0
869,0,3,"van Melkebeke, Mr. Philemon",1,-0.26340261275072746,0,0,345777,-0.45714212526638004,,2,8,1,1,27,2,2,345777.0
870,1,3,"Johnson, Master. Harold Theodor",1,-1.8696938817207471,1,1,347742,-0.4242561406845337,,2,8,3,2,31,2,0,347742.0
871,0,3,"Balkic, Mr. Cerin",1,-0.2700918575789567,0,0,349248,-0.4894421904510968,,2,8,1,1,17,3,2,349248.0
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",0,1.2568009836472982,1,1,11751,0.40974072380221066,D35,2,3,3,2,48,0,3,11751.0
873,0,1,"Carlsson, Mr. Frans Olof",1,0.23887242282979493,0,0,695,-0.5477482176060045,B51 B53 B55,2,1,1,1,24,2,2,695.0
874,0,3,"Vander Cruyssen, Mr. Victor",1,1.2568009836472982,0,0,345765,-0.46720946885967163,,2,8,1,1,27,2,2,345765.0
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,-0.12467349174788478,1,0,P/PP 3381,-0.16518916106092355,,0,8,2,2,37,2,3,3381.0
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",0,-1.069892869649852,0,0,2667,-0.5029485386158568,,0,8,1,1,32,2,1,2667.0
877,0,3,"Gustafsson, Mr. Alfred Ossian",1,-0.7063469550721723,0,0,7534,-0.45017955043725955,,2,8,1,1,29,2,2,7534.0
878,0,3,"Petroff, Mr. Nedelio",1,-0.7790561379877082,0,0,349212,-0.4894421904510968,,2,8,1,1,20,3,2,349212.0
879,0,3,"Laleff, Mr. Kristo",1,-0.36130552754649653,0,0,349217,-0.4894421904510968,,2,8,1,1,18,3,2,349217.0
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",0,1.9111836298871214,0,1,11767,1.0259447039291216,C50,0,2,2,2,45,0,3,11767.0
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",0,-0.3428010404944926,0,1,230433,-0.12491978668775715,,2,8,2,2,44,0,3,230433.0
882,0,3,"Markun, Mr. Johann",1,0.23887242282979493,0,0,349257,-0.4894421904510968,,2,8,1,1,18,3,2,349257.0
883,0,3,"Dahlberg, Miss. Gerda Ulrika",0,-0.5609285892411005,0,0,7552,-0.4366711888037809,,2,8,1,1,28,2,1,7552.0
884,0,2,"Banfield, Mr. Frederick James",1,-0.12467349174788478,0,0,C.A./SOTON 34068,-0.43700743807979686,,2,8,1,1,29,2,2,34068.0
885,0,3,"Sutehall, Mr. Henry Jr",1,-0.3428010404944926,0,0,SOTON/OQ 392076,-0.5064721088735089,,2,8,1,1,22,2,2,392076.0
886,0,3,"Rice, Mrs. William (Margaret Norton)",0,0.6751275203230105,0,5,382652,-0.06199888922968465,,1,8,6,0,36,2,3,382652.0
887,0,2,"Montvila, Rev. Juozas",1,-0.1973826746634207,0,0,211536,-0.3866707201133388,,2,8,1,1,21,2,4,211536.0
888,1,1,"Graham, Miss. Margaret Edith",0,-0.7790561379877082,0,0,112053,-0.04438103794142434,B42,2,1,1,1,28,2,1,112053.0
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",0,-1.5122057327176752,1,2,W./C. 6607,-0.17626323901354432,,2,8,4,2,40,2,1,6607.0
890,1,1,"Behr, Mr. Karl Howell",1,-0.2700918575789567,0,0,111369,-0.04438103794142434,C148,0,2,1,1,21,2,2,111369.0
891,0,3,"Dooley, Mr. Patrick",1,0.166163239914259,0,0,370376,-0.49237782784290063,,1,8,1,1,19,3,2,370376.0
